condition,cueValid,rt
lofi,True,0.3264411000000109
lofi,False,0.3689244999995936
lofi,True,0.32206029999997554
lofi,True,0.3644953000002715
lofi,True,0.4057430000002569
lofi,True,0.26848369999970606
lofi,True,0.2817752000000837
lofi,False,0.4142470000006142
lofi,True,0.3334878999994544
lofi,True,0.30389049999939743
lofi,False,0.4108524000002944
lofi,True,0.4177797000002101
lofi,False,0.3130159000002095
lofi,True,0.3642378999993525
lofi,True,0.3575611000005665
lofi,True,0.2947987000006833
lofi,True,0.3623258999996324
lofi,False,0.4272256000003836
lofi,True,0.3056138000001738
lofi,True,0.3169654000002993
lofi,True,0.4800715999999738
lofi,True,0.2523166000000856
lofi,True,0.26641019999988197
lofi,False,0.3836484000003111
lofi,False,0.3759966000006898
lofi,True,0.32052050000038435
lofi,True,0.36286500000005617
lofi,True,0.28399959999933344
lofi,True,0.3605448999996952
lofi,True,0.3134466999999859
lofi,False,0.4687979999998788
lofi,True,0.3375802999998996
lofi,True,0.4434568999995463
lofi,True,0.3371545999998489
lofi,True,0.2911299999996117
lofi,True,0.35879320000003645
lofi,True,0.29576670000005834
lofi,True,0.29987159999927826
lofi,False,0.4452578000000358
lofi,True,0.3069344999994428
lofi,True,0.3579141999998683
lofi,True,0.4074655000003986
lofi,False,0.4062821000006807
lofi,True,0.3491129000003639
lofi,True,0.37512209999931656
lofi,True,0.31140770000001794
lofi,False,0.3226783000000069
lofi,True,0.3972045000000435
lofi,True,0.3808906000003845
lofi,True,0.3013651999999638
lofi,True,0.28871849999995897
lofi,True,0.3170307000000321
lofi,False,0.3918419999999969
lofi,True,0.39191099999970896
lofi,False,0.4076557999997021
lofi,True,0.3747508000005837
lofi,True,0.4711224000002403
lofi,True,0.3631826999999248
lofi,False,0.4123236000004909
lofi,False,0.3472850999996808
lofi,True,0.3570135999998456
lofi,True,0.3741429000001517
lofi,True,0.3106881000003341
lofi,True,0.3937744000004386
lofi,True,0.34561159999975644
lofi,True,0.3639184000003297
lofi,False,0.4042385999991893
lofi,False,0.37078550000023824
lofi,True,0.26762700000017503
lofi,True,0.3371422000000166
lofi,True,0.28270900000006804
lofi,True,0.3274195000003601
lofi,True,0.3059223000000202
lofi,True,0.3407637999998769
lofi,False,0.42675559999952384
lofi,False,0.4331501000006028
lofi,True,0.3834630000001198
lofi,True,0.2476517000004605
lofi,True,0.3015451000001121
lofi,False,0.3535578999999416
lofi,True,0.2985257999998794
lofi,True,0.32672920000004524
lofi,True,0.3290354999999181
lofi,False,0.4513950999998997
lofi,True,0.35325790000024426
lofi,True,0.2739683999998306
